auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.5,"2009 Vintage. Our Bourbon Barrel Aged Imperial Stout is complex and strong, with rich chocolate and roasty flavors.  The beer is brewed to have big malt flavor and hop bitterness to balance the sweetness of the high alcohol content.  After primary fermentation and conditioning, the beer is transferred to freshly-emptied bourbon barrels and aged for several months before being carbonated and bottled.",40,https://untappd.akamaized.net/site/beer_logos/beer-2009BourbonBarrelAgedImperialStout_20425.jpeg,,Bourbon Barrel-Aged Imperial Stout (2009),schlafly-beer-the-saint-louis-brewery-bourbon-barrel-aged-imperial-stout-2009,Stout - Russian Imperial,20425,1092,https://untappd.akamaized.net/site/brewery_logos/brewery-schlaflybeerthesaintlouisbrewery_1092.jpeg,Schlafly - The Saint Louis Brewery,schlafly-the-saint-louis-brewery,Micro Brewery,http://www.facebook.com/schlaflybeer,schlafly,http://www.schlafly.com,United States,Saint Louis,MO,38.633,-90.2098,"Sun, 02 Jan 2011 14:15:07 +0000",0,0,,,,199,4.14573,0,284,260,0,,,,,,10.5,Bourbon Barrel-Aged Imperial Stout,schlafly-beer-the-saint-louis-brewery-bourbon-barrel-aged-imperial-stout,122537.0,41.0,,,3.84251,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_20426_48f1b3ff3761bcd26a5943e4cadc.jpeg,,Bi?re Rousse,les-freres-houblon-microbrasserie-biere-rousse,Brown Ale - Belgian,20426,5263,https://untappd.akamaized.net/site/brewery_logos/brewery-LesFreresHoublonMicrobrasserie_5263.jpeg,Les Fr?res Houblon Microbrasserie,les-fr-res-houblon-microbrasserie,Micro Brewery,,,http://www.lesfrereshoublon.com/,Canada,Trois-Rivi?res,QC,46.2896,-72.6736,"Sun, 02 Jan 2011 14:21:30 +0000",0,1,,,,6,0.0,0,10,9,0,,,,,,,,,,,0.0,[],3.57223,False
0,4.0,"Crisp, hoppy taste. Clean finish. Not as much aftertaste as you get from most Ambers/Reds. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pops Hops Premium Select,huebert-brewing-co-pops-hops-premium-select,Red Ale - American Amber / Red,20427,5742,https://untappd.akamaized.net/site/brewery_logos/brewery-HuebertBrewingCo_5742.jpeg,Huebert Brewing Co.,huebert-brewing-co,Micro Brewery,https://www.facebook.com/pages/Huebert-Brewing-Company/174958742548088?ref=br_tf,,http://www.huebertbrewing.com,United States,Oklahoma City,OK,35.4386,-97.5209,"Sun, 02 Jan 2011 14:22:19 +0000",0,1,,,,2,0.0,0,7,4,0,,,,,,,,,,,0.0,[],3.56383,False
0,4.6,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Whale Ale,the-flying-horse-bar-and-brewery-whale-ale,Pale Ale - American,20428,5235,https://untappd.akamaized.net/site/brewery_logos/brewery-FlyingHorse_5235.jpeg,The Flying Horse Bar and Brewery,the-flying-horse-bar-and-brewery,Micro Brewery,http://www.facebook.com/groups/22571066834/,,http://www.theflyinghorse.com.au/beer,Australia,Warrnambool,VIC,-38.3848,142.533,"Sun, 02 Jan 2011 15:00:07 +0000",0,1,,,,84,3.36607,5,109,96,0,,,,,,,,,,,0.0,[],3.58953,False
0,5.0,"Svrchn? kva?en? p?eni?n? pivo s vysokou p?nivost? a st?lost? p?ny. Pivo s men?? ho?kost?, av?ak s rozvinut?m aroma citronu a ban?nu. Neodfiltrovan? kvasinky mu dod?vaj? hedv?bnou barvu a plnou chu?. Dobr? p?eni?n? pivo nejen pro letn? posezen? je spot?ebiteli vysoce oce?ov?no. ",0,https://untappd.akamaized.net/site/beer_logos/beer-20429_0a2ec_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20429_54e1e_hd.jpeg,Sv?tl? p?eni?n? le??k Herold / Czech Wheat Lager,pivovar-herold-svetly-psenicny-lezak-herold-czech-wheat-lager,Hefeweizen,20429,5258,https://untappd.akamaized.net/site/brewery_logos/brewery-5258_5f725.jpeg,Pivovar Herold,pivovar-herold,Micro Brewery,https://www.facebook.com/pivovarherold/,,http://www.pivovar-herold.cz/,Czech Republic,B?eznice u P??brami,,49.5575,13.9585,"Sun, 02 Jan 2011 15:16:17 +0000",0,1,,,,395,3.4,14,514,460,0,,,,,,,,,,,0.0,[],3.50933,False
0,4.2,"Ghost River Glacial Pale Ale has a healthy portion of caramel malts and gives this beer its
brilliant amber color. Brewed with Glacier hops, this new American-grown hop variety gives the beer a unique, complex flavor (mint and citrus) with a balanced clean finish.",35,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Glacial Pale Ale,ghost-river-brewing-co-glacial-pale-ale,Pale Ale - American,36319,3085,https://untappd.akamaized.net/site/brewery_logos/brewery-3085_912e9.jpeg,Ghost River Brewing Co.,ghost-river-brewing-co,Micro Brewery,https://www.facebook.com/ghostriverbrewing,ghostriverbrew,http://www.ghostriverbrewing.com,United States,Memphis,TN,35.1252,-90.0592,"Thu, 10 Mar 2011 16:32:30 +0000",0,1,36319.0,"Tue, 15 May 2012 22:17:07 +0000",20430.0,501,3.35878,11,752,633,0,,,,,,,,,,,0.0,[],3.46933,False
0,6.2,"First tapped in 1887, the Memphis Sands Aquifer remains our source for the best water in the world. It took over 125 years, but we found a way to make it even better: lots of hops. Earthy, spicy, and pungent Columbus hops help turn our favorite H2O into our favorite IPA.",87,https://untappd.akamaized.net/site/beer_logos/beer-20431_f9c45_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20431_a42a7_hd.jpeg,1887 IPA,ghost-river-brewing-co-1887-ipa,IPA - American,20431,3085,https://untappd.akamaized.net/site/brewery_logos/brewery-3085_912e9.jpeg,Ghost River Brewing Co.,ghost-river-brewing-co,Micro Brewery,https://www.facebook.com/ghostriverbrewing,ghostriverbrew,http://www.ghostriverbrewing.com,United States,Memphis,TN,35.1252,-90.0592,"Sun, 02 Jan 2011 15:26:33 +0000",0,1,,,,2466,3.52818,126,3334,2813,0,,,,,,,,,,,0.0,[],3.54169,False
0,0.0,"Ghost River Wee Heavy is a Scottish style ale, brewed with a touch of smoked malt. This rich ale is just a ""wee bit heavy"", perfect for sipping on cold winter nights.

Great with chocolate desserts or as an after dinner drink.

OG 106",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wee Heavy,ghost-river-brewing-co-wee-heavy,Scotch Ale / Wee Heavy,24487,3085,https://untappd.akamaized.net/site/brewery_logos/brewery-3085_912e9.jpeg,Ghost River Brewing Co.,ghost-river-brewing-co,Micro Brewery,https://www.facebook.com/ghostriverbrewing,ghostriverbrew,http://www.ghostriverbrewing.com,United States,Memphis,TN,35.1252,-90.0592,"Sat, 15 Jan 2011 23:20:41 +0000",0,1,24487.0,"Fri, 27 Jan 2012 20:09:58 +0000",20432.0,72,3.45205,0,95,85,0,,,,,,,,,,,0.0,[],3.56071,False
0,5.5,"Like the name suggests, this toasty red ale is best by a body of water. After all, it?s brewed less than a mile away from the banks of the Mississippi. Not that we?re partial. This 2011 GABF Silver Medal winner was originally brewed for our hometown triple-A ball club, the Memphis Redbirds.",25,https://untappd.akamaized.net/site/beer_logos/beer-20433_05020_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20433_5d9ff_hd.jpeg,Riverbank Red,ghost-river-brewing-co-riverbank-red,Red Ale - Irish,20433,3085,https://untappd.akamaized.net/site/brewery_logos/brewery-3085_912e9.jpeg,Ghost River Brewing Co.,ghost-river-brewing-co,Micro Brewery,https://www.facebook.com/ghostriverbrewing,ghostriverbrew,http://www.ghostriverbrewing.com,United States,Memphis,TN,35.1252,-90.0592,"Sun, 02 Jan 2011 15:34:50 +0000",0,1,,,,4753,3.52856,175,6960,5367,0,,,,,,,,,,,0.0,[],3.53594,False
0,6.2,"How do you brew a full-flavored but light-bodied dark beer? Some call it sorcery. We call it craftsmanship? and maybe a little sorcery. All we know is this beer keeps the roasted, malty goodness of a stout without the bitter bite. An unsuspecting crowd favorite, for sure. October - April. ",30,https://untappd.akamaized.net/site/beer_logos/beer-868056_d66d8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-868056_170c9_hd.jpeg,Midnight Magic,ghost-river-brewing-co-midnight-magic,Schwarzbier,868056,3085,https://untappd.akamaized.net/site/brewery_logos/brewery-3085_912e9.jpeg,Ghost River Brewing Co.,ghost-river-brewing-co,Micro Brewery,https://www.facebook.com/ghostriverbrewing,ghostriverbrew,http://www.ghostriverbrewing.com,United States,Memphis,TN,35.1252,-90.0592,"Thu, 06 Nov 2014 02:42:41 +0000",0,1,868056.0,"Fri, 21 Oct 2016 12:55:43 +0000",20434.0,1800,3.70319,38,2728,2042,0,,,,,,,,,,,0.0,[],3.69562,False
0,4.5,"The stout is traditionally a strong version of the porter, an older style. The stout is pitch black, with dark, roasted flavors with some chocolate thrown in. This is a rich beer which manages to maintain the characteristic oatmeal stout smoothness. The overall profile of this beer is of a rich, smooth stout, full of subtle undertones.",0,https://untappd.akamaized.net/site/beer_logos/beer-_20435_sm_677943b512417d7e306c9586dad142.jpeg,,Oatmeal Stout,davidson-brothers-oatmeal-stout,Stout - Oatmeal,20435,5744,https://untappd.akamaized.net/site/brewery_logos/brewery-DavidsonBrothers_5744.jpeg,Davidson Brothers,davidson-brothers,Micro Brewery,http://www.facebook.com/pages/Davidson-Brothers-Restaurant-Brewery/119713406234,,http://www.davidsonbrothers.com/,United States,Glen Falls,NY,40.8307,-74.1521,"Sun, 02 Jan 2011 15:43:44 +0000",0,1,,,,1362,3.47247,7,1819,1586,0,,,,,,,,,,,0.0,[],3.50512,False
0,4.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rio Bravo Lager,cerveceria-mexicana-rio-bravo-lager,Lager - North American Adjunct,20436,3254,https://untappd.akamaized.net/site/brewery_logos/brewery-3254_4076a.jpeg,Cervecer?a Mexicana,cerveceria-mexicana,Macro Brewery,http://www.facebook.com/pages/Mexicali-Beer/107253925960047?ref=ts,mexicalibeer,http://mexicalibeer.com,Mexico,Tecate,Baja California,32.5749,-116.616,"Sun, 02 Jan 2011 15:47:32 +0000",0,1,,,,488,2.49488,10,678,588,0,,,,,,,,,,,0.0,[],2.93951,False
0,5.2,"Slo?en?: pitn? voda, plze?sk?, mnichovsk?, karamelov? a barevn? slad, cukr, upraven? chmel, chmelov? extrakty.
?ty?ikr?t chmeleno, nepasterov?no.",0,https://untappd.akamaized.net/site/beer_logos/beer-20437_30678_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20437_8aa90_hd.jpeg,Svijansk? Kn??na 13%,svijany-svijanska-knezna-13,Lager - Dark,20437,5746,https://untappd.akamaized.net/site/brewery_logos/brewery-SvijanyLIF_5746.jpeg,Svijany,svijany,Macro Brewery,http://www.facebook.com/Svijany,,http://www.pivovarsvijany.cz,Czech Republic,Svijany,,50.5729,15.0543,"Sun, 02 Jan 2011 15:48:14 +0000",0,1,,,,792,3.44602,42,1006,889,0,,,,,,,,,,,0.0,[],3.50299,False
0,7.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,India Pale Ale,hunter-gatherer-brewery-and-alehouse-india-pale-ale,IPA - American,20438,5747,https://untappd.akamaized.net/site/brewery_logos/brewery-5747_216e9.jpeg,Hunter Gatherer Brewery and Alehouse,hunter-gatherer-brewery-and-alehouse,Micro Brewery,https://www.facebook.com/pages/Hunter-Gatherer-Brewery-Alehouse/106343872731738,,http://huntergathererbrewery.com/,United States,Columbia,SC,33.9973,-81.0316,"Sun, 02 Jan 2011 16:20:51 +0000",0,1,,,,74,3.58446,1,102,86,0,,,,,,,,,,,0.0,[],3.63779,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hunter-Gatherer Brown Ale,hunter-gatherer-brewery-and-alehouse-hunter-gatherer-brown-ale,Brown Ale - American,20439,5747,https://untappd.akamaized.net/site/brewery_logos/brewery-5747_216e9.jpeg,Hunter Gatherer Brewery and Alehouse,hunter-gatherer-brewery-and-alehouse,Micro Brewery,https://www.facebook.com/pages/Hunter-Gatherer-Brewery-Alehouse/106343872731738,,http://huntergathererbrewery.com/,United States,Columbia,SC,33.9973,-81.0316,"Sun, 02 Jan 2011 16:21:51 +0000",0,1,,,,7,0.0,0,9,9,0,,,,,,,,,,,0.0,[],3.53004,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Plain X Stout,hunter-gatherer-brewery-and-alehouse-plain-x-stout,Stout - Other,20440,5747,https://untappd.akamaized.net/site/brewery_logos/brewery-5747_216e9.jpeg,Hunter Gatherer Brewery and Alehouse,hunter-gatherer-brewery-and-alehouse,Micro Brewery,https://www.facebook.com/pages/Hunter-Gatherer-Brewery-Alehouse/106343872731738,,http://huntergathererbrewery.com/,United States,Columbia,SC,33.9973,-81.0316,"Sun, 02 Jan 2011 16:25:02 +0000",0,1,,,,141,3.60816,0,174,162,0,,,,,,,,,,,0.0,[],3.63676,False
0,4.1,"Sidra elaborada con variedades de manzana t?picamente asturianas, con lo que se consigue la acidez y el aroma de la manzana sidrera y el cuerpo que nos aporta la manzana de mesa.


S?rvase fr?a entre 7? C y 10? C.

Caracter?sticas:
Grado alcoh?lico 4,1? Vol.
Acidez vol?til: 1.30-1.18 gr/l.
Acidez total: 3.5-3.9 gr/l.
Sulfuroso Total: 200 mg/l
Az?cares: 45-50 gr/l.


espacio",0,https://untappd.akamaized.net/site/beer_logos/beer-20441_8c09e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20441_a2089_hd.jpeg,Sidra Zarracina,industrial-zarracina-s-a-gijon-sidra-zarracina,Cider,20441,5748,https://untappd.akamaized.net/site/brewery_logos/brewery-5748_13ed2.jpeg,Industrial Zarracina,industrial-zarracina,Micro Brewery,,,http://zarracina.com,Spain,Porceyo,Asturias,43.4955,-5.70691,"Sun, 02 Jan 2011 16:26:38 +0000",0,1,,,,13,2.90385,0,16,16,0,,,,,,,,,,,0.0,[],3.61942,False
0,4.0,Medium dry cider produced with great care by our master cider makers since 1921. We recommend it to be served chilled. This cider can be enjoyed at any time throughout the year.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cima Sidra Asturiana,champanera-de-villaviciosa-cima-sidra-asturiana,Cider,20442,32799,https://untappd.akamaized.net/site/brewery_logos/brewery-32799_700c4.jpeg,Champanera de Villaviciosa,champanera-de-villaviciosa,Cidery / Meadery,,,http://www.chvillaviciosa.es/,Spain,Cabue?es 33394,Asturias,43.5183,-5.62314,"Sun, 02 Jan 2011 16:28:21 +0000",0,1,,,,9,0.0,0,37,34,0,,,,,,,,,,,0.0,[],3.54508,False
0,4.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dalton Trail Ale,haines-brewing-company-dalton-trail-ale,Pale Ale - American,20443,5750,https://untappd.akamaized.net/site/brewery_logos/brewery-HainesBrewingCompany_5750.jpeg,Haines Brewing Company,haines-brewing-company,Micro Brewery,http://www.facebook.com/hainesbrewing,,hainesbrewing.com,United States,Haines,AK,59.2358,-135.445,"Sun, 02 Jan 2011 16:29:25 +0000",0,1,,,,71,3.36268,0,83,78,0,,,,,,,,,,,0.0,[],3.59645,False
0,5.0,"versiones lata 33cl, botella 1 litro, botell?n 25 cl y botella tercio (33cl).",0,https://untappd.akamaized.net/site/beer_logos/beer-20444_f6da2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20444_1650f_hd.jpeg,Adlerbrau Tipo Pilsen,grupo-cervezas-alhambra-adlerbrau-tipo-pilsen,Pilsner - Other,20444,370,https://untappd.akamaized.net/site/brewery_logos/brewery-370_ef57e.jpeg,Grupo Cervezas Alhambra,grupo-cervezas-alhambra,Macro Brewery,http://www.facebook.com/CervezasAlhambra?ref=cervezasalhambra.es,,http://www.cervezasalhambra.es,Spain,Granada,Granada,37.1878,-3.59925,"Sun, 02 Jan 2011 16:29:32 +0000",0,1,,,,745,2.46544,27,995,874,0,,,,,,,,,,,0.0,[],2.80979,False
0,7.0,,25,https://untappd.akamaized.net/site/beer_logos/beer-20445_d20e9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20445_9624c_hd.jpeg,Dubbelbock,eskilstuna-olkultur-dubbelbock,Doppelbock ,20445,5752,https://untappd.akamaized.net/site/brewery_logos/brewery-eskilstunaolkultur_5752.jpeg,Eskilstuna ?lkultur,eskilstuna-olkultur,Micro Brewery,http://www.facebook.com/EskilstunaOlkultur,,http://www.eskilstunaolkultur.se/,Sweden,Eskilstuna,S?dermanland,59.3757,16.5082,"Sun, 02 Jan 2011 16:30:59 +0000",0,0,,,,477,3.16509,2,559,513,0,,,,,,,,,,,0.0,[],3.35457,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Eldred Rock Red,haines-brewing-company-eldred-rock-red,Red Ale - American Amber / Red,20446,5750,https://untappd.akamaized.net/site/brewery_logos/brewery-HainesBrewingCompany_5750.jpeg,Haines Brewing Company,haines-brewing-company,Micro Brewery,http://www.facebook.com/hainesbrewing,,hainesbrewing.com,United States,Haines,AK,59.2358,-135.445,"Sun, 02 Jan 2011 16:31:56 +0000",0,1,,,,153,3.64869,8,202,181,0,,,,,,,,,,,0.0,[],3.65017,False
0,5.6,,24,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Vinter i Brunnsbacken,eskilstuna-olkultur-vinter-i-brunnsbacken,Winter Ale,20447,5752,https://untappd.akamaized.net/site/brewery_logos/brewery-eskilstunaolkultur_5752.jpeg,Eskilstuna ?lkultur,eskilstuna-olkultur,Micro Brewery,http://www.facebook.com/EskilstunaOlkultur,,http://www.eskilstunaolkultur.se/,Sweden,Eskilstuna,S?dermanland,59.3757,16.5082,"Sun, 02 Jan 2011 16:32:06 +0000",0,0,,,,28,3.27679,0,38,36,0,,,,,,,,,,,0.0,[],3.58818,False
0,6.5,Bock beer with deep ruby colour. The very best from the beermasters of the Amber Brewery from Pomerania region in Poland. 15.1?Blg,0,https://untappd.akamaized.net/site/beer_logos/beer-100815_982c3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-100815_0e165_hd.jpeg,Ko?lak,browar-amber-kozlak,Bock,100815,5753,https://untappd.akamaized.net/site/brewery_logos/brewery-5753_14800.jpeg,Browar Amber,browar-amber,Micro Brewery,http://www.facebook.com/amber.browar,BrowarAmber,http://www.browar-amber.pl/,Poland,"Bielk?wko, gmina Kolbudy",Pomorskie,54.2604,18.517,"Sat, 19 Nov 2011 23:57:30 +0000",0,1,100815.0,"Sat, 12 Oct 2013 13:06:06 +0000",20448.0,3932,3.44189,157,4788,4342,0,,,,,,,,,,,0.0,[],3.45693,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pinky in the air porter,billybrew-pinky-in-the-air-porter,Porter - American,20449,4957,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,BillyBrew,billybrew,Home Brewery,,,,United States,,,0.0,0.0,"Sun, 02 Jan 2011 16:48:03 +0000",1,1,,,,0,0.0,0,6,3,0,,,,,,,,,,,0.0,[],3.786,False
0,5.0,"Tradi?n? ?esk? le??k zlatav? barvy s vyv??en? ho?kou a lahodn? plnou chut?, chmelovou v?n? a bohatou p?nou.",0,https://untappd.akamaized.net/site/beer_logos/beer-20450_80b5e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20450_af9f3_hd.jpeg,Sv?tl? le??k 12?,pivovar-kocour-varnsdorf-svetly-lezak-12,Pilsner - Czech,20450,5754,https://untappd.akamaized.net/site/brewery_logos/brewery-PivovarKocourVarnsdorf_5754.jpeg,Pivovar Kocour Varnsdorf,pivovar-kocour-varnsdorf,Micro Brewery,https://www.facebook.com/pivovar.kocour.varnsdorf,PivovarKocour,http://www.pivovar-kocour.cz,Czech Republic,Varnsdorf,,50.9181,14.605,"Sun, 02 Jan 2011 16:58:48 +0000",0,1,,,,290,3.40345,24,456,344,0,,,,,,,,,,,0.0,[],3.5303,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_20451_sm_bab4dc3fdfc9b20cd994bde7478271.jpeg,,Bavaria Gold (Costa Rica),cerveceria-costa-rica-florida-bebidas-bavaria-gold-costa-rica,Pilsner - German,20451,2336,https://untappd.akamaized.net/site/brewery_logos/brewery-2336_31bb8.jpeg,Cerveceria Costa Rica (Florida Bebidas),cerveceria-costa-rica-florida-bebidas,Macro Brewery,,,http://www.florida.co.cr,Costa Rica,,,10.4735,-84.0167,"Sun, 02 Jan 2011 17:06:37 +0000",0,1,,,,1908,2.94313,67,2496,2204,0,,,,,,,,,,,0.0,[],3.04068,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_20452_sm_60e09cd9d584dc6763e9cf837fb7d6.jpeg,,Bavaria Dark (Costa Rica),cerveceria-costa-rica-productora-la-florida-bavaria-dark-costa-rica,Lager - Dunkel Munich,20452,2336,https://untappd.akamaized.net/site/brewery_logos/brewery-2336_31bb8.jpeg,Cerveceria Costa Rica (Florida Bebidas),cerveceria-costa-rica-florida-bebidas,Macro Brewery,,,http://www.florida.co.cr,Costa Rica,,,10.4735,-84.0167,"Sun, 02 Jan 2011 17:09:26 +0000",0,1,,,,2029,3.17829,72,2792,2314,0,,,,,,,,,,,0.0,[],3.24005,False
0,3.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-20454_842ff_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20454_0fab9_hd.jpeg,Imperial Light,cerveceria-costa-rica-florida-bebidas-imperial-light,Lager - Pale,20454,2336,https://untappd.akamaized.net/site/brewery_logos/brewery-2336_31bb8.jpeg,Cerveceria Costa Rica (Florida Bebidas),cerveceria-costa-rica-florida-bebidas,Macro Brewery,,,http://www.florida.co.cr,Costa Rica,,,10.4735,-84.0167,"Sun, 02 Jan 2011 17:12:53 +0000",0,1,,,,1311,2.65065,58,1820,1547,0,,,,,,,,,,,0.0,[],2.83944,False
0,3.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-_20455_sm_20ac5b3c05553aca988fe5f5cbeb2d.jpeg,,Bavaria Light (Costa Rica),cerveceria-costa-rica-productora-la-florida-bavaria-light-costa-rica,Lager - Pale,20455,2336,https://untappd.akamaized.net/site/brewery_logos/brewery-2336_31bb8.jpeg,Cerveceria Costa Rica (Florida Bebidas),cerveceria-costa-rica-florida-bebidas,Macro Brewery,,,http://www.florida.co.cr,Costa Rica,,,10.4735,-84.0167,"Sun, 02 Jan 2011 17:14:42 +0000",0,1,,,,772,2.59132,31,989,924,0,,,,,,,,,,,0.0,[],2.89139,False
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-6945_57a76_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6945_e6d87_hd.jpeg,Imperial,cerveceria-costa-rica-florida-bebidas-imperial,Lager - Pale,6945,2336,https://untappd.akamaized.net/site/brewery_logos/brewery-2336_31bb8.jpeg,Cerveceria Costa Rica (Florida Bebidas),cerveceria-costa-rica-florida-bebidas,Macro Brewery,,,http://www.florida.co.cr,Costa Rica,,,10.4735,-84.0167,"Fri, 29 Oct 2010 14:09:51 +0000",0,1,6945.0,"Thu, 01 Jan 1970 00:00:00 +0000",20456.0,21400,3.01548,678,32810,24728,0,,,,,,,,,,,0.0,[],3.02441,False
0,5.2,"This beer was created to commemorate the 100th anniversary of the Canadian Navy. Brewed to style of a German Altbier, this easy drinking ale is perfect for any occasion!",0,https://untappd.akamaized.net/site/beer_logos/beer-20457_d0231_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20457_e2747_hd.jpeg,Sea Dog Amber Ale,vancouver-island-brewing-sea-dog-amber-ale,Altbier,20457,3676,https://untappd.akamaized.net/site/brewery_logos/brewery-3676_328aa.jpeg,Vancouver Island Brewing,vancouver-island-brewing,Micro Brewery,http://www.facebook.com/vibrewing,vibrewing,http://www.vibrewing.com,Canada,Victoria,BC,48.4349,-123.368,"Sun, 02 Jan 2011 17:16:40 +0000",0,0,,,,2128,3.40143,4,2995,2393,0,,,,,,,,,,,0.0,[],3.43279,False
0,5.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-_20458_sm_d0fc3004f0cc762139cf347957b30a.jpeg,,Pilsen (Costa Rica),cerveceria-costa-rica-productora-la-florida-pilsen-costa-rica,Lager - Pale,20458,2336,https://untappd.akamaized.net/site/brewery_logos/brewery-2336_31bb8.jpeg,Cerveceria Costa Rica (Florida Bebidas),cerveceria-costa-rica-florida-bebidas,Macro Brewery,,,http://www.florida.co.cr,Costa Rica,,,10.4735,-84.0167,"Sun, 02 Jan 2011 17:17:50 +0000",0,1,,,,4170,2.89742,150,6378,4847,0,,,,,,,,,,,0.0,[],2.94878,False
0,5.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-20459_c7f6a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20459_a17d3_hd.jpeg,Tmav? le??k Horn?k 13%,rodinny-pivovar-u-rybicek-tmavy-lezak-hornik-13,Lager - Dark,20459,5756,https://untappd.akamaized.net/site/brewery_logos/brewery-5756_99ebd.jpeg,Rodinn? pivovar U Rybi?ek,rodinny-pivovar-u-rybicek,Micro Brewery,,,,Czech Republic,St??bro,,49.774,12.9719,"Sun, 02 Jan 2011 17:19:31 +0000",0,0,,,,1,0.0,0,3,3,0,,,,,,,,,,,0.0,[],3.57953,False
0,4.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-20460_4dfc9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20460_87fbd_hd.jpeg,Rock Ice,cerveceria-costa-rica-florida-bebidas-rock-ice,Lager - Pale,20460,2336,https://untappd.akamaized.net/site/brewery_logos/brewery-2336_31bb8.jpeg,Cerveceria Costa Rica (Florida Bebidas),cerveceria-costa-rica-florida-bebidas,Macro Brewery,,,http://www.florida.co.cr,Costa Rica,,,10.4735,-84.0167,"Sun, 02 Jan 2011 17:20:11 +0000",0,1,,,,118,2.16525,1,164,159,0,,,,,,,,,,,0.0,[],3.23734,False
