auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Organic Mead Straw Pressed,brimblecomb-organic-mead-straw-pressed,Cider,25531,7039,https://untappd.akamaized.net/site/brewery_logos/brewery-7039_568a4.jpeg,Brimblecombe's Cider,brimblecombes-cider,Cidery / Meadery,,,,England,Dunsford,"Devon, EX6 7BA",50.693,-3.65038,"Fri, 21 Jan 2011 01:49:36 +0000",0,1,,,,4,0.0,,0,6,6,0,,,,,,0.0,[],3.53284,False
0,6.5,A medium bodied drinking ale with a hint of smoke and rye.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Smoke Gets In Your Rye,g-g-brewers-smoke-gets-in-your-rye,Rye Beer,151752,10639,https://untappd.akamaized.net/site/brewery_logos/brewery-GGBrewers_10639.jpeg,G.G. Brewers,g-g-brewers,Brew Pub,,,http://www.ggbrewers.com,United States,Glenside,PA,40.106,-75.1472,"Thu, 29 Mar 2012 19:16:03 +0000",0,1,151752.0,"Thu, 03 Oct 2013 09:22:08 +0000",25533.0,13,3.57692,,0,19,19,0,,,,,,0.0,[],3.64749,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Belgian Wit No. 1,donkey-town-brewing-co-belgian-wit-no-1,Witbier,25534,6220,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Donkey Town Brewing Co.,donkey-town-brewing-co,Home Brewery,,,,United States,,,0.0,0.0,"Fri, 21 Jan 2011 01:53:19 +0000",1,1,,,,0,0.0,,0,1,1,0,,,,,,0.0,[],3.786,False
0,6.0,"Our Sam?s Cider has a refreshing, clean and refined flavour. It is a full bodied cider that has been hand crafted by our master cider makers. Sam?s Cider is made from specially selected apples that have been sourced from our local growers to make a quality cider.",0,https://untappd.akamaized.net/site/beer_logos/beer-25535_6b3bf_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25535_0aa9d_hd.jpeg,Sam's Sweet,winkleigh-cider-company-sam-s-sweet,Cider,25535,3060,https://untappd.akamaized.net/site/brewery_logos/brewery-3060_c0526.jpeg,Winkleigh Cider Company,winkleigh-cider-company,Cidery / Meadery,https://www.facebook.com/Winkleighcider,Winkleighcider,http://www.winkleighcider.co.uk,England,Winkleigh,"Devon, EX19 8AP",50.855,-3.95013,"Fri, 21 Jan 2011 01:53:44 +0000",0,1,,,,12,3.29167,,0,14,14,0,,,,,,0.0,[],3.63158,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Harvey Milk Stout,cambridge-brewing-co-harvey-milk-stout,Stout - Other,25536,1506,https://untappd.akamaized.net/site/brewery_logos/brewery-CambridgeBrewingCo_1506.jpeg,Cambridge Brewing Company,cambridge-brewing-company,Micro Brewery,http://www.facebook.com/cambridgebrewing,CamBrewingCo,http://www.cambrew.com/,United States,Cambridge,MA,42.3663,-71.0906,"Fri, 21 Jan 2011 01:58:55 +0000",0,1,,,,2,0.0,,0,7,7,0,,,,,,0.0,[],3.57721,False
0,4.5,A winter seasonal brew infused with fresh sprigs of the red spruce tree and a dash of cinnamon that breaks from traditionally heavy holiday brews with a light body and refreshing zest.,0,https://untappd.akamaized.net/site/beer_logos/beer-25537_87127_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25537_803e5_hd.jpeg,Red Spruce Bitter,lawson-s-finest-liquids-red-spruce-bitter,Extra Special / Strong Bitter,25537,3758,https://untappd.akamaized.net/site/brewery_logos/brewery-3758_07d3b.jpeg,Lawson's Finest Liquids,lawson-s-finest-liquids,Micro Brewery,https://www.facebook.com/LawsonsFinestLiquids,LawsonsFinest,http://www.lawsonsfinest.com,United States,Warren,VT,44.1145,-72.8561,"Fri, 21 Jan 2011 02:04:18 +0000",0,1,,,,539,3.74165,,0,744,684,0,,,,,,0.0,[],3.70758,False
0,8.7,Ol? Floyd?s immediately welcomes the senses with its rich mahogany color and warm honey aromas. The medium-bodied ale has complex Belgian esters and golden raisin sweetness to balance its subtle alcohol warmth before a dry finish.,27,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ol' Floyd's Belgian Dark Strong Ale,bloomington-brewing-company-ol-floyd-s-belgian-dark-strong-ale,Belgian Strong Golden Ale,25538,140,https://untappd.akamaized.net/site/brewery_logos/brewery-BloomingtonBrewingCompany_140.jpeg,Bloomington Brewing Company,bloomington-brewing-company,Micro Brewery,http://www.facebook.com/pages/Bloomington-IN/Bloomington-Brewing-Company/88092659977,BloomingtonBrew,http://bloomingtonbrew.com/,United States,Bloomington,IN,39.1716,-86.5099,"Fri, 21 Jan 2011 02:07:46 +0000",0,1,,,,338,3.73669,,0,452,395,0,,,,,,0.0,[],3.69588,False
0,7.4,A brown ale brewed with chestnuts and conditioned with french oak,0,https://untappd.akamaized.net/site/beer_logos/beer-_25506_768b2faa1cf182b7ef7213ed698e.jpeg,,Godgifu,oliver-breweries-pratt-street-ale-house-godgifu,Brown Ale - English,25506,10239,https://untappd.akamaized.net/site/brewery_logos/brewery-10239_006cc.jpeg,Oliver Brewing Co.,oliver-brewing-co,Micro Brewery,https://www.facebook.com/oliverbrewco/?fref=ts,OliverBrewingCo,http://www.oliverbrewingco.com,United States,Baltimore,MD,39.2866,-76.6182,"Fri, 21 Jan 2011 00:36:24 +0000",0,1,25506.0,"Thu, 01 Jan 1970 00:00:00 +0000",25539.0,36,3.28472,,0,60,57,0,,,,,,0.0,[],3.56184,False
0,9.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-FearandTremblingCabernetBourbonBlend_25540.jpeg,,Fear and Trembling (Cabernet / Bourbon Barrel-Aged),hill-farmstead-brewery-fear-and-trembling-cabernet-bourbon-barrel-aged,Porter - Baltic,25540,2562,https://untappd.akamaized.net/site/brewery_logos/brewery-2562_3179d.jpeg,Hill Farmstead Brewery,hill-farmstead-brewery,Micro Brewery,http://www.facebook.com/hillfarmstead,HillFarmstead,http://www.hillfarmstead.com,United States,Greensboro,VT,44.6067,-72.2634,"Fri, 21 Jan 2011 02:21:15 +0000",0,0,,,,149,4.23322,,0,236,209,0,,,,,,0.0,[],3.83584,False
0,5.0,An original premium lager skillfully crafted using our finest malt and pure yeast selected by our brewmaster. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Asahi Brewmaster's Select Amber Lager,asahi-breweries-asahi-brewmaster-s-select-amber-lager,Lager - American Amber / Red,147082,50,https://untappd.akamaized.net/site/brewery_logos/brewery-AsahiBreweries_50.jpeg,Asahi Breweries,asahi-breweries,Macro Brewery,https://www.facebook.com/asahibeer.japan,asahibeer_jp,http://www.asahibeer.com/,Japan,Sumida-ku,Tokyo,35.7098,139.8,"Sat, 17 Mar 2012 20:25:33 +0000",0,1,147082.0,"Thu, 15 Aug 2013 11:58:59 +0000",25541.0,2903,3.11729,,34,3726,3363,0,,,,,,0.0,[],3.16803,False
0,0.0,Brewed with hops grown on The Farm on St Mathias.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,St. Mathias Pale Ale,the-back-forty-homebrewery-st-mathias-pale-ale,Pale Ale - American,25542,3353,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,The Back Forty Homebrewery,the-back-forty-homebrewery,Home Brewery,,,,United States,,,0.0,0.0,"Fri, 21 Jan 2011 02:25:02 +0000",1,1,,,,0,0.0,,0,1,1,0,,,,,,0.0,[],3.786,False
0,4.45,"A crisp, refreshing, light-bodied malt-flavored beer with a well-balanced finish. A Lager that drinks like a Pilsner. A liquid embodiment of living life to the fullest. A beverage made from pure spring water and the choicest hops. A beer with such good taste, it?s chosen you to drink it.",10,https://untappd.akamaized.net/site/beer_logos/beer-CerveceriaDosEquisSL.jpg,,Dos Equis Special Lager,cerveceria-cuauhtemoc-moctezuma-s-a-de-c-v-dos-equis-special-lager,Lager - North American Adjunct,10887,360,https://untappd.akamaized.net/site/brewery_logos/brewery-360_7cfc5.jpeg,Cervecer?a Cuauht?moc Moctezuma S.A. de C.V.,cerveceria-cuauhtemoc-moctezuma-sa-de-cv,Macro Brewery,https://www.facebook.com/cuamocmx,cuamocmx,http://www.cuamoc.com/es,Mexico,Monterrey,Nuevo Le?n,25.6949,-100.317,"Thu, 25 Nov 2010 07:34:40 +0000",0,1,10887.0,"Thu, 01 Jan 1970 00:00:00 +0000",25543.0,192080,3.0855,,9321,407532,226644,0,,,,,,0.0,[],3.0864,False
0,7.5,"Made by Hess Brewing for West Coaster's grand opening, January 21st, 2011. This our rotating beer. It changes with each batch.",85,https://untappd.akamaized.net/site/beer_logos/beer-25544_f7c44_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25544_24e97_hd.jpeg,Solis Occasus IPA,mike-hess-brewing-solis-occasus-ipa,IPA - American,25544,2174,https://untappd.akamaized.net/site/brewery_logos/brewery-hessbrewing_2174.jpeg,Mike Hess Brewing,mike-hess-brewing,Micro Brewery,http://www.facebook.com/MikeHessBrewing,mikehessbrewing,http://mikehessbrewing.com,United States,San Diego,CA,32.7477,-117.128,"Fri, 21 Jan 2011 02:37:38 +0000",0,1,,,,10324,3.76419,,268,14416,11503,0,,,,,,0.0,[],3.76094,False
0,5.5,"Created as a collaboration between Dock Street and Hop Angel Brauhaus. From Hop Angel's website: ""Dock Street brewed this ""black IPA that meets American hops in Germany"" just for us. We asked them to take a black IPA recipe, make sure it was super knocked up with hops, but fermented with a lager yeast. It's a been a long wait!""",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hop Angel Brauhaus Angel Fuel,dock-street-brewing-co-hop-angel-brauhaus-angel-fuel,IPA - Black / Cascadian Dark Ale,25545,2917,https://untappd.akamaized.net/site/brewery_logos/brewery-DockStreetBrewingCo_2917.jpeg,Dock Street Brewing Co.,dock-street-brewing-co,Micro Brewery,http://www.facebook.com/DockStreetBeer,dockstreetbeer,http://www.dockstreetbeer.com,United States,Philadelphia,PA,39.9478,-75.2229,"Fri, 21 Jan 2011 02:43:11 +0000",0,1,,,,6,0.0,,0,18,15,0,,,,,,0.0,[],3.50239,False
0,5.0,"Brewed & bottled by Cerveceria Mexicana in Mexico- I earned another level of land of the free with this, but it's from Mexico. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_25546_sm_65c317c07bf8ad2c86b89f785b0759.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_25546_hd_dffbeda174df70c0276705ebd95b2f.jpeg,Trader Jos? Premium Lager,trader-joe-s-josephsbrau-trader-jose-premium-lager,Lager - Pale,25546,1601,https://untappd.akamaized.net/site/brewery_logos/brewery-TraderJoesBrewingCompanyJosephsBrau_1601.jpeg,Trader Joe's (JosephsBrau),trader-joe-s-josephsbrau,Micro Brewery,,,,United States,San Jose,CA,37.3541,-121.893,"Fri, 21 Jan 2011 02:47:45 +0000",0,1,,,,3125,2.6968,,112,4113,3604,0,,,,,,0.0,[],2.78164,False
0,5.0,"Brewed with well water (the original well at the Old Brewery, sunk in 1758, is still in use, with the hard well water being drawn from 85 feet underground); fermented in ?stone Yorkshire squares? to create an almost opaque, wonderfully silky and smooth textured ale with a complex medium dry palate and bittersweet finish.",32,https://untappd.akamaized.net/site/beer_logos/beer-8_4ac5d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8_90c02_hd.jpeg,Oatmeal Stout,samuel-smith-old-brewery-oatmeal-stout,Stout - Oatmeal,8,1099,https://untappd.akamaized.net/site/brewery_logos/brewery-SamuelSmithOldBreweryTadcaster_1099.jpeg,Samuel Smith's Old Brewery,samuel-smiths-old-brewery,Micro Brewery,https://www.facebook.com/Samuel-Smiths-Brewery-1399982133640570/,samsmithsbeer,http://www.samuelsmithsbrewery.co.uk,England,Tadcaster,North Yorkshire,53.8821,-1.26197,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,8.0,"Thu, 01 Jan 1970 00:00:00 +0000",25547.0,75241,3.8384,,948,102160,84494,0,,,,,,2.0,"[{'beer': {'bid': 1644048, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'samuel-smith-s-old-brewery-oatmeal-stout-2014', 'beer_name': 'Oatmeal Stout (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2071062, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'samuel-smith-s-old-brewery-oatmeal-stout-2015', 'beer_name': 'Oatmeal Stout 2015', 'is_vintage': 1, 'is_variant': 0}}]",3.83764,False
0,5.9,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rye IPA,barley-s-brewing-company-ale-house-smokehouse-rye-ipa,IPA - American,25548,4904,https://untappd.akamaized.net/site/brewery_logos/brewery-4904_073ef.jpeg,Barley's Brewing Company (Brew Pub),barleys-brewing-company-brew-pub,Brew Pub,https://www.facebook.com/pages/Barleys-Brewing-Company/287473216591,,http://www.barleysbrewing.com/,United States,Columbus,OH,39.9719,-83.0029,"Fri, 21 Jan 2011 02:48:42 +0000",0,1,,,,745,3.63423,,0,953,837,0,,,,,,0.0,[],3.63799,False
